sample,x,y,method,annotation_label
2695,-19.700565,-3.0422816,SPDR,cd14.monocytes
2696,-14.335429,-2.747772,SPDR,cd14.monocytes
2697,-16.168892,-4.8387113,SPDR,cd14.monocytes
2698,-17.288818,-4.8733068,SPDR,cd14.monocytes
2699,-18.33197,-4.145405,SPDR,cd14.monocytes
2700,-17.348888,-4.812263,SPDR,cd14.monocytes
2701,-16.308321,-0.74256474,SPDR,cd14.monocytes
2702,-15.22729,-1.8256936,SPDR,cd14.monocytes
2703,-15.962069,-8.423017,SPDR,cd14.monocytes
2704,-19.885254,-6.5150213,SPDR,cd14.monocytes
2705,-18.803446,-6.8463564,SPDR,cd14.monocytes
2706,-29.184093,-8.841628,SPDR,cd14.monocytes
2707,-17.644705,-7.553048,SPDR,cd14.monocytes
2708,-15.585102,-4.7023754,SPDR,cd14.monocytes
2709,-16.34281,-0.7185558,SPDR,cd14.monocytes
2710,-16.439415,-4.6267085,SPDR,cd14.monocytes
2711,-18.718407,-3.683888,SPDR,cd14.monocytes
2712,-17.88573,-4.7934957,SPDR,cd14.monocytes
2713,-18.9751,-5.478281,SPDR,cd14.monocytes
2714,-19.442287,-7.557038,SPDR,cd14.monocytes
2715,-16.032013,-5.4155083,SPDR,cd14.monocytes
2716,-13.963501,-2.5409012,SPDR,cd14.monocytes
2717,-17.242008,-6.8426886,SPDR,cd14.monocytes
2718,-15.002096,-4.7208,SPDR,cd14.monocytes
2719,-16.06527,-2.7368927,SPDR,cd14.monocytes
2720,-19.104424,-10.107502,SPDR,cd14.monocytes
2721,-16.003191,-3.032032,SPDR,cd14.monocytes
2722,-29.943377,-8.232602,SPDR,cd14.monocytes
2723,-15.818332,-4.4791064,SPDR,cd14.monocytes
2724,-16.615393,-5.6909695,SPDR,cd14.monocytes
2725,-17.681816,-3.841506,SPDR,cd14.monocytes
2726,-17.099745,-5.58932,SPDR,cd14.monocytes
2727,-19.731339,-6.807244,SPDR,cd14.monocytes
2728,-19.208506,-5.9179416,SPDR,cd14.monocytes
2729,-19.60713,-7.321163,SPDR,cd14.monocytes
2730,-14.9059305,-2.1576662,SPDR,cd14.monocytes
2731,-20.30375,-9.173199,SPDR,cd14.monocytes
2732,-18.961779,-3.4085705,SPDR,cd14.monocytes
2733,-16.182821,-3.814834,SPDR,cd14.monocytes
2734,-20.512287,-9.967401,SPDR,cd14.monocytes
2735,-26.926481,-9.07925,SPDR,cd14.monocytes
2736,-16.805767,-3.6653626,SPDR,cd14.monocytes
2737,-16.268278,-4.140494,SPDR,cd14.monocytes
2738,-21.152233,-8.217726,SPDR,cd14.monocytes
2739,-17.774767,-4.7216077,SPDR,cd14.monocytes
2740,-19.930414,-4.6893134,SPDR,cd14.monocytes
2741,-21.276934,-4.1309958,SPDR,cd14.monocytes
2742,-17.79832,-5.312813,SPDR,cd14.monocytes
2743,-19.958698,-8.024499,SPDR,cd14.monocytes
2744,-21.826149,-7.433239,SPDR,cd14.monocytes
2745,-16.27622,-7.3165298,SPDR,cd14.monocytes
2746,-17.510775,-4.3316007,SPDR,cd14.monocytes
2747,-20.639856,-7.3675394,SPDR,cd14.monocytes
2748,-17.697662,-3.8399396,SPDR,cd14.monocytes
2749,-17.384699,-4.5534177,SPDR,cd14.monocytes
2750,-18.346716,-0.4958509,SPDR,cd14.monocytes
2751,-18.465803,-2.0753202,SPDR,cd14.monocytes
2752,-16.617498,-4.097216,SPDR,cd14.monocytes
2753,-18.000187,-2.7773898,SPDR,cd14.monocytes
2754,-15.912471,-5.231163,SPDR,cd14.monocytes
2755,-17.052181,-2.6110744,SPDR,cd14.monocytes
2756,-22.748537,-8.790033,SPDR,cd14.monocytes
2757,-16.287369,-6.733167,SPDR,cd14.monocytes
2758,-14.998871,-7.525103,SPDR,cd14.monocytes
2759,-17.358068,-5.2496166,SPDR,cd14.monocytes
2760,-23.571815,-8.911738,SPDR,cd14.monocytes
2761,-15.740419,-2.569519,SPDR,cd14.monocytes
2762,-18.441917,-7.744191,SPDR,cd14.monocytes
2763,-22.616646,-9.2409935,SPDR,cd14.monocytes
2764,-17.491907,-3.8392332,SPDR,cd14.monocytes
2765,-15.478334,-1.4928188,SPDR,cd14.monocytes
2766,-14.997353,-2.127487,SPDR,cd14.monocytes
2767,-18.116852,-1.8997022,SPDR,cd14.monocytes
2768,-15.22855,-2.7788973,SPDR,cd14.monocytes
2769,-16.269403,-1.0353107,SPDR,cd14.monocytes
2770,-19.599932,-5.894841,SPDR,cd14.monocytes
2771,-17.685213,-4.6494055,SPDR,cd14.monocytes
2772,-16.667969,-3.1787834,SPDR,cd14.monocytes
2773,-16.320604,-3.517663,SPDR,cd14.monocytes
2774,-18.524984,-0.80133957,SPDR,cd14.monocytes
2775,-17.305788,-4.652019,SPDR,cd14.monocytes
2776,-17.293478,-3.8139403,SPDR,cd14.monocytes
2777,-16.444214,-5.4237494,SPDR,cd14.monocytes
2778,-17.69595,-4.8527546,SPDR,cd14.monocytes
2779,-16.569424,-2.980274,SPDR,cd14.monocytes
2780,-15.81193,-2.6012206,SPDR,cd14.monocytes
2781,-18.070116,-5.011074,SPDR,cd14.monocytes
2782,-17.748667,-4.6388555,SPDR,cd14.monocytes
2783,-21.958908,-8.931313,SPDR,cd14.monocytes
2784,-18.848518,-8.203525,SPDR,cd14.monocytes
2785,-19.579369,-7.545377,SPDR,cd14.monocytes
2786,-20.158829,-5.7201777,SPDR,cd14.monocytes
2787,-17.1921,-3.0315382,SPDR,cd14.monocytes
2788,-18.638292,-9.491441,SPDR,cd14.monocytes
2789,-19.148533,-2.5661144,SPDR,cd14.monocytes
2790,-14.911653,-5.376758,SPDR,cd14.monocytes
2791,-20.645588,-8.314002,SPDR,cd14.monocytes
2792,-16.551989,-1.5316757,SPDR,cd14.monocytes
2793,-20.04372,-9.607961,SPDR,cd14.monocytes
2794,-15.601375,-4.314248,SPDR,cd14.monocytes
2795,-21.238985,-9.267287,SPDR,cd14.monocytes
2796,-19.75206,-10.349433,SPDR,cd14.monocytes
2797,-20.871162,-7.8464484,SPDR,cd14.monocytes
2798,-16.911638,-3.4487267,SPDR,cd14.monocytes
2799,-29.899746,-8.822226,SPDR,cd14.monocytes
2800,-17.828592,-4.8830466,SPDR,cd14.monocytes
2801,-18.043234,-5.117266,SPDR,cd14.monocytes
2802,-16.564651,-0.846841,SPDR,cd14.monocytes
2803,-19.412037,-8.497601,SPDR,cd14.monocytes
2804,-20.981133,-4.0466895,SPDR,cd14.monocytes
2805,-13.859152,-0.9014449,SPDR,cd14.monocytes
2806,-15.460252,-6.328435,SPDR,cd14.monocytes
2807,-16.143286,-1.2481488,SPDR,cd14.monocytes
2808,-14.582006,-3.8823817,SPDR,cd14.monocytes
2809,-16.591406,-1.9490833,SPDR,cd14.monocytes
2810,-15.647341,-7.7778883,SPDR,cd14.monocytes
2811,-17.44,-5.7741594,SPDR,cd14.monocytes
2812,-20.082859,-6.46487,SPDR,cd14.monocytes
2813,-18.437498,-0.0666933,SPDR,cd14.monocytes
2814,-19.092762,-7.05907,SPDR,cd14.monocytes
2815,-17.158903,-5.4098897,SPDR,cd14.monocytes
2816,-16.744959,-2.7566001,SPDR,cd14.monocytes
2817,-17.576193,-7.2569394,SPDR,cd14.monocytes
2818,-17.899403,-3.8885157,SPDR,cd14.monocytes
2819,-19.470016,-6.4656057,SPDR,cd14.monocytes
2820,-16.606348,-2.4805737,SPDR,cd14.monocytes
2821,-16.867773,-2.6658518,SPDR,cd14.monocytes
2822,-13.228368,-5.7190843,SPDR,cd14.monocytes
2823,-14.159634,-4.3344193,SPDR,cd14.monocytes
2824,-21.42896,-8.4191265,SPDR,cd14.monocytes
2825,-20.803535,-10.451147,SPDR,cd14.monocytes
2826,-18.750704,-2.6666238,SPDR,cd14.monocytes
2827,-17.712673,-4.509345,SPDR,cd14.monocytes
2828,-29.855442,-9.046465,SPDR,cd14.monocytes
2829,-16.342653,-6.709835,SPDR,cd14.monocytes
2830,-18.075565,-1.8769917,SPDR,cd14.monocytes
2831,-16.999512,-4.059926,SPDR,cd14.monocytes
2832,-16.7395,-3.519541,SPDR,cd14.monocytes
2833,-20.185036,-8.353607,SPDR,cd14.monocytes
2834,-17.192488,-0.24419032,SPDR,cd14.monocytes
2835,-16.745186,-6.599809,SPDR,cd14.monocytes
2836,-18.557434,-5.4094944,SPDR,cd14.monocytes
2837,-15.067999,-8.463303,SPDR,cd14.monocytes
2838,-17.240246,-4.0631075,SPDR,cd14.monocytes
2839,-14.765044,-4.6776357,SPDR,cd14.monocytes
2840,-18.384823,-8.149038,SPDR,cd14.monocytes
2841,-19.712664,-8.186401,SPDR,cd14.monocytes
2842,-16.590988,-0.75907546,SPDR,cd14.monocytes
2843,-16.630909,-5.962162,SPDR,cd14.monocytes
2844,-17.08567,-2.449804,SPDR,cd14.monocytes
2845,-18.649387,-6.9545107,SPDR,cd14.monocytes
2846,-16.32371,-5.15155,SPDR,cd14.monocytes
2847,-17.276215,-2.7024312,SPDR,cd14.monocytes
2848,-15.414877,-2.3975058,SPDR,cd14.monocytes
2849,-13.900597,-6.0282288,SPDR,cd14.monocytes
2850,-19.591873,-6.348721,SPDR,cd14.monocytes
2851,-15.618779,-2.5122335,SPDR,cd14.monocytes
2852,-20.21863,-7.1511555,SPDR,cd14.monocytes
2853,-20.629835,-8.238189,SPDR,cd14.monocytes
2854,-19.318903,-7.9270983,SPDR,cd14.monocytes
2855,-17.402105,-0.10276126,SPDR,cd14.monocytes
2856,-17.173628,-3.3148763,SPDR,cd14.monocytes
2857,-16.674576,-3.4789507,SPDR,cd14.monocytes
2858,-17.424093,-1.4846505,SPDR,cd14.monocytes
2859,-17.031672,-4.6542344,SPDR,cd14.monocytes
2860,-16.771425,-3.3113594,SPDR,cd14.monocytes
2861,-18.314224,-4.9310217,SPDR,cd14.monocytes
2862,-21.087345,-9.085525,SPDR,cd14.monocytes
2863,-19.80519,-9.796203,SPDR,cd14.monocytes
2864,-16.941158,-0.87791866,SPDR,cd14.monocytes
2865,-17.651287,-6.46115,SPDR,cd14.monocytes
2866,-15.19043,-3.8513992,SPDR,cd14.monocytes
2867,-15.178981,-3.921348,SPDR,cd14.monocytes
2868,-18.204435,-3.468686,SPDR,cd14.monocytes
2869,-17.591934,-5.1421375,SPDR,cd14.monocytes
2870,-16.790545,-3.446631,SPDR,cd14.monocytes
2871,-20.719849,-9.10554,SPDR,cd14.monocytes
2872,-18.615814,-7.556057,SPDR,cd14.monocytes
2873,-19.808258,-8.0641775,SPDR,cd14.monocytes
2874,-18.485188,-5.584389,SPDR,cd14.monocytes
2875,-18.620441,-5.0149684,SPDR,cd14.monocytes
2876,-23.910484,-9.27594,SPDR,cd14.monocytes
2877,-15.782398,-9.320692,SPDR,cd14.monocytes
2878,-21.963655,-8.047122,SPDR,cd14.monocytes
2879,-19.838263,-8.412946,SPDR,cd14.monocytes
2880,-21.008335,-8.937318,SPDR,cd14.monocytes
2881,-14.991962,-1.4758949,SPDR,cd14.monocytes
2882,-20.584888,-7.187182,SPDR,cd14.monocytes
2883,-15.063006,-2.0286767,SPDR,cd14.monocytes
2884,-14.426444,-2.3864589,SPDR,cd14.monocytes
2885,-14.260897,-4.642023,SPDR,cd14.monocytes
2886,-18.79161,-8.753849,SPDR,cd14.monocytes
2887,-18.65243,-4.0374036,SPDR,cd14.monocytes
2888,-15.647141,-5.060292,SPDR,cd14.monocytes
2889,-19.125189,-6.901253,SPDR,cd14.monocytes
2890,-18.289152,-4.8826156,SPDR,cd14.monocytes
2891,-14.810069,-1.376063,SPDR,cd14.monocytes
2892,-14.921273,-2.7064042,SPDR,cd14.monocytes
2893,-14.926174,-3.323277,SPDR,cd14.monocytes
2894,-19.36783,-3.9136066,SPDR,cd14.monocytes
2895,-16.704103,-2.122366,SPDR,cd14.monocytes
2896,-17.307285,-3.5335288,SPDR,cd14.monocytes
2897,-15.328346,-2.423819,SPDR,cd14.monocytes
2898,-16.664606,-4.2345185,SPDR,cd14.monocytes
2899,-21.197117,-9.319129,SPDR,cd14.monocytes
2900,-20.07268,-7.8979287,SPDR,cd14.monocytes
2901,-17.180416,-2.6232104,SPDR,cd14.monocytes
2902,-29.293585,-8.810772,SPDR,cd14.monocytes
2903,-29.185694,-8.578159,SPDR,cd14.monocytes
2904,-19.438993,-5.3115954,SPDR,cd14.monocytes
2905,-13.382104,-4.519941,SPDR,cd14.monocytes
2906,-18.846792,-4.938997,SPDR,cd14.monocytes
2907,-18.103455,-4.4431167,SPDR,cd14.monocytes
2908,-23.474993,-8.760737,SPDR,cd14.monocytes
2909,-17.433966,-4.5358896,SPDR,cd14.monocytes
2910,-18.803144,-4.941551,SPDR,cd14.monocytes
2911,-19.79513,-7.8387527,SPDR,cd14.monocytes
2912,5.9821234,-15.436,SPDR,cd14.monocytes
2913,-18.237421,-2.2536597,SPDR,cd14.monocytes
2914,-15.068381,-5.918103,SPDR,cd14.monocytes
2915,-18.67444,-3.0723255,SPDR,cd14.monocytes
2916,-16.42866,-2.8069484,SPDR,cd14.monocytes
2917,-18.77204,-7.2504635,SPDR,cd14.monocytes
2918,-23.27365,-8.6261835,SPDR,cd14.monocytes
2919,-16.711205,-1.4422914,SPDR,cd14.monocytes
2920,-20.448349,-9.436494,SPDR,cd14.monocytes
2921,-21.700459,-9.126362,SPDR,cd14.monocytes
2922,-16.112803,-3.0960774,SPDR,cd14.monocytes
2923,-16.661386,-1.3978043,SPDR,cd14.monocytes
2924,-17.510544,-1.9753507,SPDR,cd14.monocytes
2925,-17.324799,-3.2359219,SPDR,cd14.monocytes
2926,-19.73374,-6.6322207,SPDR,cd14.monocytes
2927,-17.600597,-3.8807654,SPDR,cd14.monocytes
2928,-17.116533,-4.7828083,SPDR,cd14.monocytes
2929,4.628454,-17.087444,SPDR,cd14.monocytes
2930,-16.4065,-2.2542353,SPDR,cd14.monocytes
2931,-20.05692,-6.4066706,SPDR,cd14.monocytes
2932,-17.839409,-2.445985,SPDR,cd14.monocytes
2933,-16.254072,-1.3589194,SPDR,cd14.monocytes
2934,-30.20754,-8.735553,SPDR,cd14.monocytes
2935,-20.441181,-4.882176,SPDR,cd14.monocytes
2936,-16.942015,-3.1718197,SPDR,cd14.monocytes
2937,-20.217499,-8.172383,SPDR,cd14.monocytes
2938,-14.533033,-3.9515045,SPDR,cd14.monocytes
2939,-21.210499,-8.143,SPDR,cd14.monocytes
2940,-16.208195,-6.5915713,SPDR,cd14.monocytes
2941,-20.413334,-7.512582,SPDR,cd14.monocytes
2942,-21.344711,-8.177535,SPDR,cd14.monocytes
2943,-17.910223,-1.7239183,SPDR,cd14.monocytes
2944,-17.97237,-3.2722688,SPDR,cd14.monocytes
2945,-15.888456,-1.6082445,SPDR,cd14.monocytes
2946,-24.351212,-9.134464,SPDR,cd14.monocytes
2947,-17.863155,-3.5886812,SPDR,cd14.monocytes
2948,-24.34852,-9.229027,SPDR,cd14.monocytes
2949,-17.183836,-3.2872217,SPDR,cd14.monocytes
2950,-20.74189,-1.6774759,SPDR,cd14.monocytes
2951,-18.450396,-2.5277128,SPDR,cd14.monocytes
2952,-13.902591,-2.300223,SPDR,cd14.monocytes
2953,-17.714926,-3.6397533,SPDR,cd14.monocytes
2954,-19.67178,-7.9207025,SPDR,cd14.monocytes
2955,-16.65378,-6.893716,SPDR,cd14.monocytes
2956,-16.370825,-2.112986,SPDR,cd14.monocytes
2957,-15.345397,-3.0290096,SPDR,cd14.monocytes
2958,-17.64104,-4.1584654,SPDR,cd14.monocytes
2959,-17.70921,-0.93017924,SPDR,cd14.monocytes
2960,-18.496653,-2.6689205,SPDR,cd14.monocytes
2961,-17.051208,-0.85063237,SPDR,cd14.monocytes
2962,-15.432316,-4.972899,SPDR,cd14.monocytes
2963,-19.288958,-6.7296576,SPDR,cd14.monocytes
2964,-19.207664,-5.0430875,SPDR,cd14.monocytes
2965,-17.963684,-6.371542,SPDR,cd14.monocytes
2966,-18.703688,-2.8126059,SPDR,cd14.monocytes
2967,-18.252293,-7.7877293,SPDR,cd14.monocytes
2968,-21.341167,-8.747869,SPDR,cd14.monocytes
2969,-16.805084,-2.6564841,SPDR,cd14.monocytes
2970,-15.218701,-2.8684142,SPDR,cd14.monocytes
2971,-16.846893,-3.1963725,SPDR,cd14.monocytes
2972,-21.16575,-7.5178804,SPDR,cd14.monocytes
2973,-17.612667,-5.7222533,SPDR,cd14.monocytes
2974,-18.454895,-6.877512,SPDR,cd14.monocytes
2975,-19.539507,-6.3452144,SPDR,cd14.monocytes
2976,-20.766783,-6.2655587,SPDR,cd14.monocytes
2977,-14.8567915,-1.2131327,SPDR,cd14.monocytes
2978,-16.968407,-0.85216326,SPDR,cd14.monocytes
2979,-21.172039,-9.473319,SPDR,cd14.monocytes
2980,-21.31158,-9.972456,SPDR,cd14.monocytes
2981,-17.977287,-2.5173256,SPDR,cd14.monocytes
2982,-16.336075,-3.0068307,SPDR,cd14.monocytes
2983,-16.114576,-6.0473247,SPDR,cd14.monocytes
2984,-20.23416,-6.3111706,SPDR,cd14.monocytes
2985,-16.380728,-4.943761,SPDR,cd14.monocytes
2986,-17.04914,17.456799,SPDR,cd14.monocytes
2987,-17.275772,-2.5090754,SPDR,cd14.monocytes
2988,-20.177786,-9.091163,SPDR,cd14.monocytes
2989,-16.154594,-4.3355265,SPDR,cd14.monocytes
2990,-17.743673,-6.9047256,SPDR,cd14.monocytes
2991,-20.415642,-6.804488,SPDR,cd14.monocytes
2992,-26.12694,-9.159577,SPDR,cd14.monocytes
2993,-15.579237,-3.6557055,SPDR,cd14.monocytes
2994,-18.58231,-7.080836,SPDR,cd14.monocytes
2995,-17.065308,-4.132325,SPDR,cd14.monocytes
2996,-16.53122,-7.537191,SPDR,cd14.monocytes
2997,13.910445,-2.1159968,SPDR,regulatory.t
2998,7.7125416,-12.925541,SPDR,regulatory.t
2999,3.676244,-16.404915,SPDR,regulatory.t
3000,10.744894,-6.7491617,SPDR,regulatory.t
3001,1.3368285,-17.231007,SPDR,regulatory.t
3002,2.7598548,-14.46897,SPDR,regulatory.t
3003,14.820171,-7.4853935,SPDR,regulatory.t
3004,10.699008,-8.925918,SPDR,regulatory.t
3005,7.841605,-15.47104,SPDR,regulatory.t
3006,5.3892484,-15.867534,SPDR,regulatory.t
3007,7.7366548,-11.805253,SPDR,regulatory.t
3008,15.089262,-4.729045,SPDR,regulatory.t
3009,11.610286,-13.662737,SPDR,regulatory.t
3010,8.075841,-14.961646,SPDR,regulatory.t
3011,10.963302,-10.273382,SPDR,regulatory.t
3012,10.233833,-4.552671,SPDR,regulatory.t
3013,3.909925,-13.931047,SPDR,regulatory.t
3014,15.706513,-0.86541694,SPDR,regulatory.t
3015,1.7907903,-14.385221,SPDR,regulatory.t
3016,13.605409,-1.559432,SPDR,regulatory.t
3017,4.567873,-13.158647,SPDR,regulatory.t
3018,4.240805,-13.505425,SPDR,regulatory.t
3019,8.85195,-7.772309,SPDR,regulatory.t
3020,8.356865,-15.262017,SPDR,regulatory.t
3021,10.37849,-12.538976,SPDR,regulatory.t
3022,8.676919,-9.687879,SPDR,regulatory.t
3023,8.408778,-12.483243,SPDR,regulatory.t
3024,12.836672,-5.547624,SPDR,regulatory.t
3025,7.8797264,-12.361853,SPDR,regulatory.t
3026,4.405489,-15.508731,SPDR,regulatory.t
3027,4.988183,-12.241285,SPDR,regulatory.t
3028,7.881688,-15.067056,SPDR,regulatory.t
3029,2.956729,-13.11868,SPDR,regulatory.t
3030,15.931187,-0.61692977,SPDR,regulatory.t
3031,1.1949756,-14.895611,SPDR,regulatory.t
3032,2.3907564,-15.082246,SPDR,regulatory.t
3033,4.6799684,-13.741278,SPDR,regulatory.t
3034,14.623036,-8.897319,SPDR,regulatory.t
3035,11.982975,-4.640868,SPDR,regulatory.t
3036,2.8453047,-13.9630375,SPDR,regulatory.t
3037,3.9193563,-14.846417,SPDR,regulatory.t
3038,5.5286894,-13.85948,SPDR,regulatory.t
3039,9.884916,-13.492701,SPDR,regulatory.t
3040,9.68653,-6.408893,SPDR,regulatory.t
3041,8.663963,-14.348219,SPDR,regulatory.t
3042,8.669588,-14.940757,SPDR,regulatory.t
3043,5.9635797,-12.550378,SPDR,regulatory.t
3044,6.180016,-17.045465,SPDR,regulatory.t
3045,7.158142,-15.351513,SPDR,regulatory.t
3046,15.481106,-5.5182962,SPDR,regulatory.t
3047,2.4315886,-15.558997,SPDR,regulatory.t
3048,5.7784915,-13.115084,SPDR,regulatory.t
3049,-0.03580346,-15.928932,SPDR,regulatory.t
3050,6.4477644,-11.95204,SPDR,regulatory.t
3051,6.954129,-12.705933,SPDR,regulatory.t
3052,14.427091,-4.6497855,SPDR,regulatory.t
3053,8.688042,-14.445439,SPDR,regulatory.t
3054,8.235178,-13.00338,SPDR,regulatory.t
3055,7.566073,-12.9734955,SPDR,regulatory.t
3056,2.760364,-12.992956,SPDR,regulatory.t
3057,-0.20295611,-15.854954,SPDR,regulatory.t
3058,13.880734,-8.731259,SPDR,regulatory.t
3059,10.137976,-10.288908,SPDR,regulatory.t
3060,12.874132,-8.250215,SPDR,regulatory.t
3061,11.036476,-13.63414,SPDR,regulatory.t
3062,6.072296,-13.2819195,SPDR,regulatory.t
3063,6.91288,-13.854101,SPDR,regulatory.t
3064,7.1645904,-6.36874,SPDR,regulatory.t
3065,7.147659,-12.531613,SPDR,regulatory.t
3066,7.80847,-11.316927,SPDR,regulatory.t
3067,2.7860777,-13.363577,SPDR,regulatory.t
3068,3.5592346,-14.464378,SPDR,regulatory.t
3069,13.36168,-12.366101,SPDR,regulatory.t
3070,14.125973,-2.7026925,SPDR,regulatory.t
3071,11.323701,-10.472082,SPDR,regulatory.t
3072,4.5862007,-13.566168,SPDR,regulatory.t
3073,4.8012104,-12.908649,SPDR,regulatory.t
3074,8.066811,-13.591025,SPDR,regulatory.t
3075,7.7973914,-10.918558,SPDR,regulatory.t
3076,8.024892,-12.074216,SPDR,regulatory.t
3077,9.246302,-14.321386,SPDR,regulatory.t
3078,7.2560344,-15.082942,SPDR,regulatory.t
3079,14.073791,-4.2753477,SPDR,regulatory.t
3080,6.431961,-15.275186,SPDR,regulatory.t
3081,8.205621,-13.570005,SPDR,regulatory.t
3082,7.354576,-13.088855,SPDR,regulatory.t
3083,0.6710695,-16.103659,SPDR,regulatory.t
3084,2.152957,-14.799334,SPDR,regulatory.t
3085,7.4519167,-14.367203,SPDR,regulatory.t
3086,14.932841,-4.552256,SPDR,regulatory.t
3087,-0.32470098,-16.069775,SPDR,regulatory.t
3088,8.337234,-16.524067,SPDR,regulatory.t
3089,7.7496476,-10.058174,SPDR,regulatory.t
3090,8.517243,-13.085758,SPDR,regulatory.t
3091,14.316581,-6.6635566,SPDR,regulatory.t
3092,7.3785596,-12.944135,SPDR,regulatory.t
3093,8.98371,-15.210235,SPDR,regulatory.t
3094,14.917118,-7.3210363,SPDR,regulatory.t
3095,8.1799135,-8.482425,SPDR,regulatory.t
3096,14.564085,-7.285117,SPDR,regulatory.t
3097,8.0532875,-7.5055733,SPDR,regulatory.t
3098,6.7509975,-13.2761965,SPDR,regulatory.t
3099,4.0720434,-12.279371,SPDR,regulatory.t
3100,17.17421,-6.1774497,SPDR,regulatory.t
3101,8.301795,-10.511696,SPDR,regulatory.t
3102,6.845811,-13.147527,SPDR,regulatory.t
3103,15.376852,-5.1843767,SPDR,regulatory.t
3104,8.578704,-11.408074,SPDR,regulatory.t
3105,8.003462,-6.5325694,SPDR,regulatory.t
3106,1.2513665,-14.55367,SPDR,regulatory.t
3107,14.50068,-9.150339,SPDR,regulatory.t
3108,1.6651535,-14.9368,SPDR,regulatory.t
3109,6.052127,-15.477422,SPDR,regulatory.t
3110,7.3078575,-13.461749,SPDR,regulatory.t
3111,0.34513,-15.809131,SPDR,regulatory.t
3112,6.5422754,-13.667961,SPDR,regulatory.t
3113,15.767816,-7.5134654,SPDR,regulatory.t
3114,4.5323515,-11.576519,SPDR,regulatory.t
3115,6.842834,-8.07736,SPDR,regulatory.t
3116,13.959723,-10.77614,SPDR,regulatory.t
3117,16.458664,-2.873955,SPDR,regulatory.t
3118,10.447953,-12.487479,SPDR,regulatory.t
3119,16.066217,-8.567637,SPDR,regulatory.t
3120,9.781607,-14.571876,SPDR,regulatory.t
3121,10.103176,-6.27611,SPDR,regulatory.t
3122,11.422394,-10.748013,SPDR,regulatory.t
3123,13.062984,-10.569468,SPDR,regulatory.t
3124,6.21598,-14.937677,SPDR,regulatory.t
3125,9.10868,-13.081689,SPDR,regulatory.t
3126,17.335814,1.0205461,SPDR,regulatory.t
3127,17.16264,-3.493084,SPDR,regulatory.t
3128,10.45518,-13.553127,SPDR,regulatory.t
3129,4.251353,-13.862829,SPDR,regulatory.t
3130,3.1686974,-14.941255,SPDR,regulatory.t
3131,3.6217933,-13.777328,SPDR,regulatory.t
3132,5.7826552,-13.393732,SPDR,regulatory.t
3133,0.19431855,-16.303242,SPDR,regulatory.t
3134,1.5899233,-15.12231,SPDR,regulatory.t
3135,12.460997,-12.474487,SPDR,regulatory.t
3136,11.751447,-12.033763,SPDR,regulatory.t
3137,2.482254,-14.56939,SPDR,regulatory.t
3138,3.556385,-15.028964,SPDR,regulatory.t
3139,11.578584,-13.948154,SPDR,regulatory.t
3140,2.0528567,-14.136019,SPDR,regulatory.t
3141,19.209309,-6.581201,SPDR,regulatory.t
3142,7.394765,-12.077331,SPDR,regulatory.t
3143,18.491108,1.7045962,SPDR,regulatory.t
3144,14.310684,-9.298899,SPDR,regulatory.t
3145,7.530461,-12.872362,SPDR,regulatory.t
3146,6.8049326,-11.5873165,SPDR,regulatory.t
3147,10.525789,-8.2462,SPDR,regulatory.t
3148,12.899144,-12.760549,SPDR,regulatory.t
3149,9.822232,-13.707635,SPDR,regulatory.t
3150,11.542461,-16.333406,SPDR,regulatory.t
3151,10.144559,-10.840769,SPDR,regulatory.t
3152,11.561021,-5.878149,SPDR,regulatory.t
3153,15.38821,-7.0054793,SPDR,regulatory.t
3154,9.3321495,-12.401494,SPDR,regulatory.t
3155,11.537181,-4.0434575,SPDR,regulatory.t
3156,0.7300173,-16.059685,SPDR,regulatory.t
3157,10.819055,-4.9639716,SPDR,regulatory.t
3158,11.978051,-11.389672,SPDR,regulatory.t
3159,5.072328,-16.711805,SPDR,regulatory.t
3160,5.994038,-14.960148,SPDR,regulatory.t
3161,8.407174,-17.783136,SPDR,regulatory.t
3162,10.938724,-10.584577,SPDR,regulatory.t
3163,7.886781,-10.133227,SPDR,regulatory.t
3164,13.5773535,-10.8518505,SPDR,regulatory.t
3165,3.0763214,-13.854172,SPDR,regulatory.t
3166,10.452947,-14.099093,SPDR,regulatory.t
3167,5.6758685,-16.155094,SPDR,regulatory.t
3168,11.832929,-12.629562,SPDR,regulatory.t
3169,8.284932,-10.847833,SPDR,regulatory.t
3170,10.578252,-13.060506,SPDR,regulatory.t
3171,8.684426,-14.762627,SPDR,regulatory.t
3172,4.3790135,-16.148478,SPDR,regulatory.t
3173,2.8694768,-14.293317,SPDR,regulatory.t
3174,5.4809265,-14.881935,SPDR,regulatory.t
3175,9.657599,-13.393257,SPDR,regulatory.t
3176,6.4189987,-12.986577,SPDR,regulatory.t
3177,6.710146,-11.66865,SPDR,regulatory.t
3178,13.24502,-13.80117,SPDR,regulatory.t
3179,9.028661,-12.552319,SPDR,regulatory.t
3180,9.412394,-11.281462,SPDR,regulatory.t
3181,3.0961883,-14.229808,SPDR,regulatory.t
3182,8.992648,-13.40443,SPDR,regulatory.t
3183,9.509765,-8.866977,SPDR,regulatory.t
3184,4.948208,-15.81274,SPDR,regulatory.t
3185,6.80976,-13.640765,SPDR,regulatory.t
3186,10.052983,-14.493753,SPDR,regulatory.t
3187,7.118821,-13.500423,SPDR,regulatory.t
